Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Luz María Hernández 🇺🇦🇲🇽 #Xóchitl2024,https://x.com/luzhtol,luzhtol,False,2024-06-01 21:34:56+00:00,False,"@lorenzocordovav @TEPJF_informa @CNDH ¿Ya le quedó claro que estamos ante una elección de Estado? Todos los recursos del Estado mexicano, hasta los organismos autónomos puestos a la orden de un partido político... ¿qué es eso?",1797019021654536616,1,3,9,235,0,,True,lorenzocordovav,https://x.com/lorenzocordovav,Lorenzo Córdova V.,lorenzocordovav,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",EL CEO,https://x.com/elceo__,elceo__,True,2024-06-01 21:40:00+00:00,False,"🎙️ #NotiCEO: @a_marvan, Comisionada Presidenta de la @cofecemx, habló con @MarioMal sobre lo que implica la propuesta de AMLO de desaparecer los organismos autónomos

https://t.co/5NjEtYwnMn",1797020295900876871,1,0,0,557,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Willy Budib,https://x.com/WillyBudib,WillyBudib,False,2024-06-01 00:28:45+00:00,False,"@tatclouthier ¿Pues no dicen que los profesores están para enseñar? Parece que esta maestra dio cátedra política.

El populismo se indigna hasta con la verdad. ¡Son el colmo, Tatis!

Háganse cargo de su Plan C y de sus amaños a organismos autónomos.

Tómenlos y acéptenlos, no los nieguen.",1796700378563502230,0,0,0,14,0,,True,tatclouthier,https://x.com/tatclouthier,Tatiana Clouthier,tatclouthier,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Hector Mario Limas,https://x.com/HectorM77114640,HectorM77114640,False,2024-06-01 18:38:15+00:00,False,"@tatclouthier Y es muy posible, los intentos de Morena por debilitar los organismos autónomos y apoderarse de la SCJN así lo muestran claramente!",1796974559263936551,0,0,1,10,0,,True,tatclouthier,https://x.com/tatclouthier,Tatiana Clouthier,tatclouthier,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Minerva Grajeda Uribe,https://x.com/MinervaGU,MinervaGU,False,2024-06-01 14:30:55+00:00,False,"@Mantisartw No gracias, yo apoyo la división de poderes y a los organismos autónomos, un gobierno lejos del presidencialismo. Saludos.",1796912316161855536,0,0,0,19,0,,True,Mantisartw,https://x.com/Mantisartw,MtsArt,Mantisartw,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",,https://x.com/MinervaGU,,,,False,,,,0,0,0,0,,False,,,,,
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Livier 🍀🌷🏳️,https://x.com/LivierFR,LivierFR,False,2024-06-01 22:43:57+00:00,False,"@cecilia63179379 Sí, de destruir a México, apropiarse de él, saquearlo, usar el poder y el aparato del Estado para venganzas personales, destruir organismos autónomos o por lo menos debilitarlos, hacer todo lo posible para concentrar el poder en el presidente de México.4T=Mentir,Robar,Traicionar.",1797036391722799361,0,3,5,62,0,,True,cecilia63179379,https://x.com/cecilia63179379,cecilia montes de oca,cecilia63179379,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",becadenavo2,https://x.com/becadenavo62371,becadenavo62371,False,2024-06-01 19:02:10+00:00,False,"@Ia__BeIlIezza Logró destruir las estancias infantiles, los refugios de mujeres golpeadas..logró destruir el seguro popular y el abastecimiento de medicinas..logró cancelar el mejor aeropuerto del país y destruyó a los organismos autónomos...y logro tocar el INE poniendo a la Tadei¡¡",1796980579088363833,0,0,5,96,0,,True,Ia__BeIlIezza,https://x.com/Ia__BeIlIezza,ღ Cat,Ia__BeIlIezza,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Memo,https://x.com/memo_c_m,memo_c_m,False,2024-06-01 18:53:26+00:00,False,"@sofianosabia Cuanto crecieron las remesas en este sexenio?
El dereho a la salud, a la seguridad se mantuvieron en este sexenio?
Por que la insistencia de desaparecer organismos autonomos que OBLIGAN a la rendición de cuentas de funcionarios publicos?
Y la CONADE? SEGALMEX? etc.",1796978379712856094,0,0,0,4,0,,True,sofianosabia,https://x.com/sofianosabia,Sofía Lameiro Díaz,sofianosabia,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Lalo Zitácuaro,https://x.com/Lalo_z94,Lalo_z94,False,2024-06-01 23:50:10+00:00,False,"@ce_miquiztetl Desaparecer organismos autonomos, militarización de obra pública y seguridad, partido único en el poder, desconocer elecciones, meter mano en contra pesos. Todo eso suena a un intento de dictadura.",1797053055445107147,0,0,0,76,0,,True,purobasurero,https://x.com/purobasurero,A,purobasurero,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Ateus Libertus Vulgaris Neoconis,https://x.com/alfbravo50,alfbravo50,False,2024-06-01 13:15:20+00:00,False,"@sofianosabia La economía si cayo y mira que casi estaba en el suelo y lo lograron.
Digo intentaron quitar derecho y destruir la democracia pero los organismos autónomos los medio pararon.
Lo del peso por ejemplo de se debio a la autonomía de @Banxico",1796893293038493845,0,0,0,8,0,,True,sofianosabia,https://x.com/sofianosabia,Sofía Lameiro Díaz,sofianosabia,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query","Tulia Ciceronis, Princeps Senatus, Mater Patriae",https://x.com/TCiceronis,TCiceronis,True,2024-06-01 02:07:59+00:00,False,"@irerito @cazacocteles @tatclouthier En un régimen autoritario hay un poder que quiere controlar a los otros dos.

Que les exige que “no cambien una coma”.

Y le manda a decir a Zaldivar que amenace a los jueces.

O, desmantela organismos autónomos de transparencia.",1796725347687244174,2,1,24,378,0,,True,irerito,https://x.com/irerito,ireri de la peña 🍉,irerito,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Antonio Rocha Bravo⚪️,https://x.com/antoniorochab,antoniorochab,False,2024-06-01 02:19:04+00:00,False,"Ojete otros 6 años de amenazas y ataques para desaparecer a los organismos autónomos e instituciones. (INE, CNDH, INAI, etc.)

Ojete otros 6 años denostando la justicia y a la Suprema Corte de Justicia de la Nación.

3/4",1796728139625947293,1,1,0,28,0,,True,antoniorochab,https://x.com/antoniorochab,,antoniorochab,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Miguel Casillas,https://x.com/Pilukote,Pilukote,False,2024-06-01 06:35:53+00:00,False,"@sofianosabia Y ¿cómo llamaría, usted, al hecho de inutilizar los organismos autónomos, sino democracia disminuida?",1796792770201309552,0,0,1,35,0,,True,sofianosabia,https://x.com/sofianosabia,Sofía Lameiro Díaz,sofianosabia,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-02 since:2024-06-01&src=typed_query",Jl Báez,https://x.com/JlBez1,JlBez1,False,2024-06-01 02:17:03+00:00,False,"@bta_Demian Destruír todo cuanto tocó,  empezando por los organismos autónomos. 
Llenar de muertos y ríos de sangre por todo el territorio nacional por su pésima administración de la seguridad y los sistemas de salud.
Polarizar a los ciudadanos y preparar el terreno para una guerra civil.",1796727631024414845,0,0,0,4,0,,True,bta_Demian,https://x.com/bta_Demian,Demian☆●☆,bta_Demian,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Jaime Flores,https://x.com/LiveandLetsay,LiveandLetsay,False,2024-06-02 21:15:31+00:00,False,"@VMOSN ✌🏻Con tanta afluencia de electores hoy morena se despide del efímero poder!!
➡️Sólo lo ejercieron para abusar de de los opositores, de los niños con cáncer, periodistas críticos, clase media, intelectuales, inversionistas, médicos, enfermeras, organismos autónomos, SCJN... https://t.co/nSMikTTGBI",1797376521872818612,0,1,1,39,0,https://pbs.twimg.com/media/GPGQbADa0AAYdpo.jpg,True,VMOSN,https://x.com/VMOSN,Vanessa (El Sr. Panzón y sus chinos),VMOSN,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",IRINA,https://x.com/IDMendieta,IDMendieta,False,2024-06-02 18:15:35+00:00,False,"organismos autónomos y NUESTROS DERECHOS CONSTITUCIONALES.

A ti que votaste por Claudia y la continuidad de la destrucción del ESTADO DE DERECHO, espero que mi voto te sirva para salvarte de una catástrofe nacional. Jamás había estado en RIESGO la vida de este país. https://t.co/oYe95TvA1F",1797331243370958954,0,0,0,29,0,https://pbs.twimg.com/media/GPFnOi_XMAEZMol.jpg,True,IDMendieta,https://x.com/IDMendieta,,IDMendieta,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Jacqueline Juárez,https://x.com/Jacquel35293505,Jacquel35293505,False,2024-06-02 23:45:30+00:00,False,"#YoVotéPorXochitl porque amo la democracia, la división y equilibrio de poderes, porque merecemos un mejor país, porque merecemos organismos autónomos para exigir. Porque repudio el socialismo y fascismo. Porque no quiero que la democracia muera. https://t.co/3Vf6qnTXBS",1797414269979344905,0,0,0,65,0,https://pbs.twimg.com/media/GPGywLwbcAEyeqH.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Javier Zaragoza,https://x.com/JavierZara68083,JavierZara68083,False,2024-06-02 23:48:18+00:00,False,"@LuissLm es divertido como atolizan a los chavos ignorantes, no amigo , los neoliberales hicieron de todo , menos prometer desaparecer a la corte y los organismos autónomos, asi que morena se va al basurero de la historia https://t.co/IbAdVPLLRF",1797414972646977838,0,0,0,9,0,https://pbs.twimg.com/media/GPGzY8LWIAAUly-.jpg,True,LuissLm,https://x.com/LuissLm,Luiss Del Valle  𝕏 💥,LuissLm,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Felipe Díaz,https://x.com/felipediaz23,felipediaz23,True,2024-06-02 17:58:18+00:00,False,"""Hoy, he votado por la democracia, la separación de poderes y el fortalecimiento de los organismos autónomos. Después de más de 3 horas en fila, nunca había visto tanta participación: personas que esperaban desde las 7 am y la fila continúa sin parar. Este es un momento https://t.co/kYci2EUmUP",1797326890623213954,0,1,4,122,1,https://pbs.twimg.com/media/GPFjR82aUAAHjLR.jpg,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Y sin embargo paso,https://x.com/moiraserendipia,moiraserendipia,False,2024-06-02 02:20:57+00:00,False,"Para tener organismos autónomos.
#YoVotaréPorXóchitl",1797091001208643922,0,0,0,3,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",DIARIOBahíadeCádiz,https://x.com/DIARIOBC,DIARIOBC,False,2024-06-02 17:38:29+00:00,False,"#Cádiz / El Ayuntamiento de Cádiz, sin presupuesto para 2024, aprueba el de sus organismos autónomos 

via @DIARIOBC 
#PINCHAnotequedesenelTITULAR
https://t.co/OxkDRW3Up6",1797321906384773605,0,0,0,85,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",JossRocks,https://x.com/Joss90125,Joss90125,False,2024-06-02 01:01:28+00:00,False,2/10 Consolidación del poder. Una nueva victoria de MORENA consolidará su control sobre las instituciones desapareciendo organismos autónomos . ¿Estamos preparados para una mayor centralización del poder? ¿Dónde quedan los contrapesos para una democracia saludable? 🏛️👑,1797070998350483769,1,2,7,59,0,,True,Joss90125,https://x.com/Joss90125,,Joss90125,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Landesa,https://x.com/LandesaYen,LandesaYen,False,2024-06-02 16:40:48+00:00,False,"-No quiero que la educación básica siga siendo sacrificada y relegada en perjuicio de nuestra niñez.
- No quiero que desaparezcan los Organismos Autónomos.
-No quiero que un gobierno esconda sus malos manejos reservando la información  durante 5 años.",1797307386748711191,1,0,0,1,0,,True,LandesaYen,https://x.com/LandesaYen,,LandesaYen,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",vmd,https://x.com/VmdVida,VmdVida,False,2024-06-02 00:26:58+00:00,False,"@tatclouthier Pero solo dijo la verdad, la 4t y sus seguidores son depredadores de la la democracia, organismos autónomos, división de poderes y el estado de derecho.",1797062314329337861,0,0,0,2,0,,True,tatclouthier,https://x.com/tatclouthier,Tatiana Clouthier,tatclouthier,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",MA López A,https://x.com/Tonylopezag,Tonylopezag,False,2024-06-02 20:30:31+00:00,False,@bethcastilloo No le alcanzó el tiempo por los contrapesos pero para eso es su plan c y desmantelamiento de organismos autónomos,1797365199885799672,0,0,0,6,0,,True,bethcastilloo,https://x.com/bethcastilloo,Beatriz Contreras Castillo,bethcastilloo,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",David Vargas,https://x.com/DavidVa38514324,DavidVa38514324,False,2024-06-02 13:39:29+00:00,False,"@Melissa_Bely Le faltaron la desaparición de los fideicomisos públicos,esos recursos donde están?
   La violencia no ha aumentado lo que aumentaron fueron los homicidios.lo que quiere desaparecer es la SCJN,organismos autónomos o usted tiene otros datos .",1797261758060544374,0,0,0,17,0,,True,Melissa_Bely,https://x.com/Melissa_Bely,Melissa Ⓜ️,Melissa_Bely,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Alexander,https://x.com/crimsonjedi05,crimsonjedi05,False,2024-06-02 19:10:22+00:00,False,"@abrahamendieta Si votamos libremente, es gracias a los organismos autónomos y contrapesos del poder ejecutivo!!!",1797345030077571334,0,0,0,5,0,,True,abrahamendieta,https://x.com/abrahamendieta,Abraham Mendieta,abrahamendieta,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",gonzo barquin,https://x.com/gonzobg,gonzobg,False,2024-06-02 19:33:55+00:00,False,"@mlucascir La dictadura no se logró en su totalidad, lo sabes, solo era cuestión de tiempo, por eso toda la participación ciudadana está accionando cuando aún hay organismos autónomos, no te engañes no trates de hacerlo, México no es ningún tonto, y la clase media menos!!",1797350953038844146,0,0,0,9,0,,True,mlucascir,https://x.com/mlucascir,MLUC,mlucascir,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Ave Libre,https://x.com/AveLibre_V,AveLibre_V,False,2024-06-02 17:57:59+00:00,False,@mlucascir Porque todavía tenemos organismos autónomos que la ciudadanía cree en ellos y todavía tenemos Suprema Corte y tribunales que defienden a la ciudadanía del abuso de poder. Todo lo que quiso quitar Morena y no pudo.,1797326810964779049,0,0,0,5,0,,True,mlucascir,https://x.com/mlucascir,MLUC,mlucascir,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Patricio Urióstegui B,https://x.com/PatricioUriosB,PatricioUriosB,False,2024-06-02 15:20:26+00:00,False,"....momento. Muchos años nos ha costado construir instituciones y organismos autónomos, no podemos permitir que alguien venga y destruya todo en un momento, no votemos por un camino al autoritarismo, con mentiras, sino por un futuro inclusivo y justo para todos...",1797287161999557071,1,0,0,7,0,,True,PatricioUriosB,https://x.com/PatricioUriosB,,PatricioUriosB,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Karina Martínez,https://x.com/kainaml,kainaml,False,2024-06-02 01:03:11+00:00,False,"@sofianosabia El crecimiento de este sexenio es de 0 +/-…sí pasó 
Se perdió el derecho a la salud, a la no violencia…sí pasó 
Organismos autónomos debilitados, poder legislativo no cambia ni una coma, cero diálogo…sí pasó 
Un país más violento, con una impunidad arriba del 90%…",1797071428686061781,1,0,0,4,0,,True,sofianosabia,https://x.com/sofianosabia,Sofía Lameiro Díaz,sofianosabia,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Julio Santos Lozano,https://x.com/JulioSantosLoz2,JulioSantosLoz2,False,2024-06-02 01:31:25+00:00,False,"@panaclo Ni Dúos lo permita!!
Mejor díganos que entreguemos el país para que hagan con él lo que quieran!!
Por ejemplo dejarnos sin Poder Judicial y Organismos autónomos que son los únicos que contienen sus excesos de poder!!!",1797078535711957276,0,0,0,8,0,,True,panaclo,https://x.com/panaclo,CLAUDIA es CLAUDIA,panaclo,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Moroni Pineda,https://x.com/moronipineda,moronipineda,False,2024-06-02 18:00:51+00:00,False,@Claudiashein ¿Cuál democracia? ¿La que querían que volviera a ser parte de Gobernación? ¿O la de los organismos autónomos qué pretendieron destruir y en la cuál votas?,1797327535673356660,0,0,0,3,0,,True,Claudiashein,https://x.com/Claudiashein,Claudia Sheinbaum Pardo,Claudiashein,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",rikardo,https://x.com/rikardo07902382,rikardo07902382,False,2024-06-02 03:13:20+00:00,False,"@sofianosabia 1 no está devaluado, pero la canasta básica esta por las nubes IGNORANTE.
2 Mantener el dólar en el precio que está espérate a agosto y me dirás de que sirve el dólar a $16.00
3&amp;4 Intervenir en organismos autónomos no es democracia.",1797104184212230165,0,0,0,5,0,,True,sofianosabia,https://x.com/sofianosabia,Sofía Lameiro Díaz,sofianosabia,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Lalo Zitácuaro,https://x.com/Lalo_z94,Lalo_z94,False,2024-06-02 18:23:15+00:00,False,"@Viri_Rios @marcosbarbiaux Desprecio por las instituciones e intención de eliminar organismos autónomos, obra pública y seguridad militarizada, información clasificada por ""seguridad nacional"", incluso la compra de unas tristes pipas, un partido único en el poder. No somos dictadura pero estamos cerca.",1797333169915527211,0,0,0,99,0,,True,Viri_Rios,https://x.com/Viri_Rios,Viri Ríos,Viri_Rios,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Sir. Toño de Santa Anna,https://x.com/SirSantaAnna,SirSantaAnna,False,2024-06-02 10:34:17+00:00,False,"@tatclouthier Lo mismo hace el presidente, infunde miedo a votar por Xochitl a todo un país. Esperaría que las areas del gobierno encargadas u organismos autónomos actuaran, pero su autoritarismo ya es superior y rompe la ley cuando se le antoja sin tener repercusiones.",1797215153760448750,0,0,0,1,0,,True,tatclouthier,https://x.com/tatclouthier,Tatiana Clouthier,tatclouthier,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Cuacuatin GRACIAS AMLO,https://x.com/Cuacuatin,Cuacuatin,False,2024-06-02 13:30:23+00:00,False,"#EsHoy #EsHoy a votar todo Morena para refrendar nuestro apoyo para que continúe y se fortalezca la 4T , vamos a hacer realidad el PlanC para acabar muy a gusto con los pluris, desterrar a los parásitos de organismos ""autónomos"" y del poder jodicial q sólo sirve a delincuentes.",1797259468733890757,0,0,1,24,0,,False,,,,,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",jabón,https://x.com/mlevyholden,mlevyholden,False,2024-06-02 16:51:53+00:00,False,"@FreddyOliviery Si se quería reelegir pero se la pelo al perder las elecciones de 2021, también quería cambiar la constitución, destruir al INE y eliminar TODOS los organismos autónomos",1797310178678780128,0,0,0,3,0,,True,FreddyOliviery,https://x.com/FreddyOliviery,Freddy Oliviery,FreddyOliviery,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",The Artist Formerly Known as Tavo,https://x.com/GustavoHCollado,GustavoHCollado,False,2024-06-02 01:34:12+00:00,False,"@AlanAdameMX Destruir los organismos autónomos y contrapesos que pudieron. Opacidad, atentar contra la transparencia y desvío de recursos en demasía. Culto a la personalidad del líder. Reducir la inversión en ciencia, investigación, salud y más para dedicarlo a comprar voluntades.",1797079235619606675,0,0,0,14,0,,True,AlanAdameMX,https://x.com/AlanAdameMX,Alan Adame ,AlanAdameMX,es
organismos autonomos,"https://x.com/search?q=""organismos autonomos"" lang:es until:2024-06-03 since:2024-06-02&src=typed_query",Peatón del sur,https://x.com/PeatonDelSur,PeatonDelSur,False,2024-06-02 13:44:57+00:00,False,"@MarthaCajigas ¿Ser de derecha y ser sectario, apoyar la militarización, odiar la separación de poderes, las instituciones de transparencia, los tribunales, los organismos autónomos?",1797263135868408308,0,0,2,78,0,,True,MarthaCajigas,https://x.com/MarthaCajigas,Martha Cajigas,MarthaCajigas,es
