Title,View,Date,Thumbs_up,YouTuber,Subscribers,Description,Comment_count,Author,Comment_date,Comment,Comment_likes
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @amalialeon1382
            
          ",2024-10-13,"Voto popular de miedo. Antes q viralizar este video y otros. La gente esta con otras noticias. Ante una sociedad asi, pues q nos espera y con medios enajenado y manipulando la información.","
    1
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @artpastorette4547
            
          ",2024-10-13,El futuro se ve obscuro…,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @mariaortiz7935
            
          ",2024-09-13,"Ay, entre los temas a tratar, ¿pueden hablar de las condiciones de trabajo de los empleados públicos federales? Los que sacan la chamba, pue

Será interesante saber qué porcentaje de ellos están sindicalizados, qué proporción tienen cargos de confianza y qué volumen están contratados de forma temporal.

Finalmente, ¿saben si se erradicaron los servicio outsourcing entre quienes brindan servicios de limpieza a estas instituciones?

Indicar que las condiciones laborales de los trabajadores del poder judicial son privilegios, también surge desde un lugar de precarización de las condiciones de trabajo de los servidores públicos.","
    5
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @RamsesMon
            
          ",2024-10-13,"Lastima de explicación, sin marcar los excesos del actual poder judicial (corrupción, nepotismo y justicia para el que más tiene $)","
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @rafaeldiagoburbano7391
            
          ",2024-09-13,NINGÚN SALARIO DEBE SUPERAR LOS 10 Salarios Mínimos,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @OscarPerez-fv3ou
            
          ","
          
            3 months ago (edited)
          
        ","Cuando hay una MAYORÍA tan AVASALLANTE a favor de la reforma, no es verdad que sea polémica. Los únicos ""críticos"" son los que siempre han sido favorecidos por el nepotismo y la corrupción. Me pareció mucho mejor el video de Canal Red.","
    4
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @diegogarcia-tl5rs
            
          ",2024-09-13,"El mejor discurso de AMLO para su reforma ""igualito que en USA compa""","
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @margaritaveloso1379
            
          ",2024-09-13,Uy los jueces van a ser partidarios van a responder a sus jefes políticos,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @oroabogadosfirmalegal29
            
          ",2024-09-13,"Claro que va a implementarse en el poder judicial estatal, no hay que desinformar, es una realidad.","
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @reytiburon69
            
          ",2024-09-13,Cómeten un error en este video dicen que los poderes judiciales no van a ser afectados eso no es cierto como las constituciones de los estados tienen que apegarse a la Constitución federal los gobiernos de los estados van a tener que reformar sus propias constituciones y adecuarse a lo que diga la reforma esto es que también tienen que tomar el modelo de la elección de jueces por voto popular por lo tanto si afecta esta reforma a los 32 estados de la república no solo afecta al poder judicial federal cómo son los ministros de la suprema corte magistrados de los tribunales colegiados y jueces federales también va a afectar a los magistrados de los poderes judiciales de los estados y a los jueces locales de primera instancia y magistrados de segunda instancia ojalá y puedan corregir ese error 1:11,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @Superaficokings87
            
          ",2024-10-13,Que bestialidad esto.,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @LeonorPacheco-c8x
            
          ",2024-09-13,Tampoco pide ensayos solo un escrito para exponer porque el solicitante quiere ser juzgador,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @andreadiaz5930
            
          ",2024-10-13,De acuerdo,"
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @AndresMartinez-bd5xx
            
          ",2024-10-13,"Me gustaría como tema periodístico,  una investigación de como los poderes económicos en el mundo se han apoderado de los medios de información para manipular hechos y conducir opinión hacia donde lo creen conveniente","
     
  "
"
      3 claves para entender qué cambia y por qué es polémica la reforma judicial en México | BBC Mundo
    ","132,759 views","Sep 11, 2024","4,671",BBC News Mundo,4.05M subscribers,"La reforma judicial en México es considerada el cambio más profundo al poder judicial de los últimos 30 años.

Se aprobó en medio de protestas, manifestantes en el Congreso, fuertes debates y una inédita huelga de miles de trabajadores de la justicia.

Lo más polémico y novedoso de esta reforma impulsada por el presidente Andrés Manuel López Obrador que está casi por terminar su mandato, es la elección por voto popular de casi 2 mil magistrados y jueces del sistema federal, incluidos los 11 jueces de la Suprema Corte. 

Y aunque otros países como Estado Unidos, Bolivia o Japón también eligen a jueces en las urnas, México lo aplicará de manera más general.

En este vídeo te explicamos qué cambia con la reforma judicial, por qué es polémica y por qué es considerada una parte fundamental del legado que dejará AMLO

● Guion y presentación:  Laura García
● Investigación: Daniel Pardo
● Edición de video: Laura García y Lorena Motos
● Editores: Ana María Roura, Max Seitz y Daniel Pardo

Suscríbete al canal aquí 👉 https://bbc.in/2UHHVsu
-----------------------------------

Este es el canal oficial de la BBC en español. Si te interesa la actualidad internacional y buscas una cobertura imparcial estás en el mejor lugar. 

Aquí encontrarás videos sobre noticias y temas de actualidad en distintos formatos, desde videos explicativos y documentales hasta entrevistas. 

Gracias por visitarnos. ¡Nos vemos!

👉 Facebook  https://bbc.in/2BxEUCt
👉 Instagram  https://bbc.in/43OOUn3 
👉 TikTok        https://bbc.in/3TR5Swr
👉 WhatsApp https://bbc.in/3PQpP5e
👉 Twitter/X   https://bbc.in/32F72iZ

#BBCMundo",842,"
            
              @CJ-bi1od
            
          ",2024-09-13,Aquí viendo este video para ver si este medio de difusión está comprado por las trasnacionales,"
     
  "
